event_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,anchor_time_rel_s,anchor_time_abs_storage_s,event_start_rel_s,event_end_rel_s,event_start_abs_storage_s,event_end_abs_storage_s,event_duration_s,instability_anchor_source,instability_role,ay_seed_count,roll_rate_seed_count,merged_seed_count,source_event_uids,source_event_types,source_event_levels,vehicle_read_status,vehicle_read_error,peak_abs_ay_window,peak_abs_roll_rate_window,peak_abs_yaw_rate_window,lateral_distance_range_window,median_speed_kmh_window,steering_delta_peak_post3s,instability_review_score,codex_recommended_decision,road_guided_instability_score,road_guided_recommended_decision,old_v400_near_count,old_v400_overlap_count,old_v400_max_level,old_v400_road_type_mode,old_v400_phase_mode,old_v400_min_abs_anchor_gap_s,road_design_map_status,road_design_module_name,road_design_instance_name,road_design_mapping_reliability,road_design_risk_class,manual_label_count,manual_label_decision_mode,oldcode_usable,oldcode_drop_reason,history_full_3s_oldcode,future_full_2s_oldcode,future_rows_available_oldcode,random_event_split,session_level_split,subject_level_split,vehicle_file_count,physio_file_count,eeg_file_count,vehicle_paths,physio_paths,eeg_paths,vehicle_time_min,vehicle_time_max,physio_time_min,physio_time_max,eeg_time_min,eeg_time_max,vehicle_available,physio_available,eeg_available,all_three_modalities_available,anchor_uses_steering,anchor_source_nonsteering_vehicle_dynamics,steering_used_only_as_response_evidence,raw_vehicle_file_modified
vehicle_instability_allraw__byx__2025_09_28_17_05_51__000349300,vehicle_instability_all_raw_rescreen_v0_1,byx,2025_09_28_17_05_51,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,349.3,1759079501.19,349.3,363.51,1759079501.19,1759079515.4,14.21,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,3,3,allraw_nonsteering_seed__byx__2025_09_28_17_05_51__00031;allraw_nonsteering_seed__byx__2025_09_28_17_05_51__00032;allraw_nonsteering_seed__byx__2025_09_28_17_05_51__00033,roll_rate;ay;roll_rate,extreme;medium;weak,ok,,5.58881,0.755629,0.246733,2.7455,137.065,1.238662,87.45,auto_accept_instability_high,100.0,hybrid_accept_high,2,2,extreme_active,straight,secondary,0.85,ok,curve2,curve2,very_low,design_curve_context,0,none,True,,True,True,43227.0,train,train,test,1,1,1,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,原始生理数据/byx/Entity_Recording_2025_09_28_17_05_51_physio.csv,原始脑电数据/byx/Entity_Recording_2025_09_28_17_05_51_eeg.csv,1759079151.89,1759079717.325,1759079151.888,1759079717.328,1759079151.9020002,1759079717.328,True,True,True,True,False,True,True,False
vehicle_instability_allraw__byx__2025_09_28_17_05_51__000366800,vehicle_instability_all_raw_rescreen_v0_1,byx,2025_09_28_17_05_51,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,366.8,1759079518.69,366.8,367.925,1759079518.69,1759079519.815,1.125,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__byx__2025_09_28_17_05_51__00034,roll_rate,weak,ok,,5.57595,0.379046,0.232093,3.18179,135.557,0.259705,72.24,auto_accept_instability_medium,87.74,hybrid_accept_high,0,0,none,none,none,,ok,middle_section,section5,very_low,design_regular_road,0,none,True,,True,True,39727.0,train,train,test,1,1,1,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,原始生理数据/byx/Entity_Recording_2025_09_28_17_05_51_physio.csv,原始脑电数据/byx/Entity_Recording_2025_09_28_17_05_51_eeg.csv,1759079151.89,1759079717.325,1759079151.888,1759079717.328,1759079151.9020002,1759079717.328,True,True,True,True,False,True,True,False
vehicle_instability_allraw__byx__2025_09_28_17_05_51__000372590,vehicle_instability_all_raw_rescreen_v0_1,byx,2025_09_28_17_05_51,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,372.59,1759079524.48,372.59,386.135,1759079524.48,1759079538.025,13.545,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,2,2,allraw_nonsteering_seed__byx__2025_09_28_17_05_51__00035;allraw_nonsteering_seed__byx__2025_09_28_17_05_51__00036,roll_rate;roll_rate,extreme;strong,ok,,5.67314,0.379046,0.266375,3.24668,120.372002,1.635551,78.5,auto_accept_instability_high,100.0,hybrid_accept_high,2,2,strong_active,straight,secondary,0.4,ok,middle_section,section5,very_low,design_regular_road,0,none,True,,True,True,38569.0,train,train,test,1,1,1,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,原始生理数据/byx/Entity_Recording_2025_09_28_17_05_51_physio.csv,原始脑电数据/byx/Entity_Recording_2025_09_28_17_05_51_eeg.csv,1759079151.89,1759079717.325,1759079151.888,1759079717.328,1759079151.9020002,1759079717.328,True,True,True,True,False,True,True,False
vehicle_instability_allraw__byx__2025_09_28_17_05_51__000484195,vehicle_instability_all_raw_rescreen_v0_1,byx,2025_09_28_17_05_51,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,484.195,1759079636.085,484.195,519.75,1759079636.085,1759079671.64,35.555,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,4,3,4,allraw_nonsteering_seed__byx__2025_09_28_17_05_51__00046;allraw_nonsteering_seed__byx__2025_09_28_17_05_51__00047;allraw_nonsteering_seed__byx__2025_09_28_17_05_51__00048;allraw_nonsteering_seed__byx__2025_09_28_17_05_51__00049,roll_rate;ay;ay;roll_rate,extreme;weak;medium;medium,ok,,7.01236,0.815804,0.307131,3.2434,103.999,1.182631,92.81,auto_accept_instability_high,100.0,hybrid_accept_high,3,3,strong_active,curve,secondary,0.63,ok,differentmu_road,mu1,very_low,design_high_risk_surface,0,none,True,,True,True,16248.0,train,train,test,1,1,1,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,原始生理数据/byx/Entity_Recording_2025_09_28_17_05_51_physio.csv,原始脑电数据/byx/Entity_Recording_2025_09_28_17_05_51_eeg.csv,1759079151.89,1759079717.325,1759079151.888,1759079717.328,1759079151.9020002,1759079717.328,True,True,True,True,False,True,True,False
vehicle_instability_allraw__byx__2025_09_28_17_05_51__000546280,vehicle_instability_all_raw_rescreen_v0_1,byx,2025_09_28_17_05_51,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,546.28,1759079698.17,546.28,563.28,1759079698.17,1759079715.17,17.0,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,1,2,allraw_nonsteering_seed__byx__2025_09_28_17_05_51__00053;allraw_nonsteering_seed__byx__2025_09_28_17_05_51__00054,ay;roll_rate,medium;extreme,ok,,7.10385,0.066788,0.322989,3.41473,89.306503,0.102975,72.16,auto_accept_instability_medium,91.76,hybrid_accept_high,1,1,weak,curve,secondary,4.365,ok,differentmu_road,mu1,very_low,design_high_risk_surface,0,none,True,,True,True,3831.0,val,train,test,1,1,1,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,原始生理数据/byx/Entity_Recording_2025_09_28_17_05_51_physio.csv,原始脑电数据/byx/Entity_Recording_2025_09_28_17_05_51_eeg.csv,1759079151.89,1759079717.325,1759079151.888,1759079717.328,1759079151.9020002,1759079717.328,True,True,True,True,False,True,True,False
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000028810,vehicle_instability_all_raw_rescreen_v0_1,byx,2025_09_28_17_15_52,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,89b465112ea75c97ee6c1ec1b0242816839b20f6c26302a11072bba769d63a75,28.81,1759079782.026,28.81,37.12,1759079782.026,1759079790.336,8.31,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,3,3,3,allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00006;allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00007;allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00008,roll_rate;roll_rate;roll_rate,medium;strong;medium,ok,,4.14501,0.182383,0.159653,2.499398,124.756,0.645597,60.01,auto_accept_instability_medium,87.12,hybrid_accept_high,2,2,medium_active,straight,secondary,0.08,ok,middle_section,section1,high,design_regular_road,0,none,True,,True,True,100990.0,train,train,test,1,1,1,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,原始生理数据/byx/Entity_Recording_2025_09_28_17_15_52_physio.csv,原始脑电数据/byx/Entity_Recording_2025_09_28_17_15_52_eeg.csv,1759079753.216,1759080286.976,1759079753.203,1759080286.98,1759079753.231,1759080286.978,True,True,True,True,False,True,True,False
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000058865,vehicle_instability_all_raw_rescreen_v0_1,byx,2025_09_28_17_15_52,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,89b465112ea75c97ee6c1ec1b0242816839b20f6c26302a11072bba769d63a75,58.865,1759079812.081,58.865,69.03,1759079812.081,1759079822.246,10.165,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,3,2,3,allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00011;allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00012;allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00013,roll_rate;roll_rate;ay,extreme;medium;weak,ok,,5.97524,0.399307,0.284063,3.13989,116.815,1.991069,81.69,auto_accept_instability_high,100.0,hybrid_accept_high,2,2,extreme_active,straight,secondary,0.065,ok,middle_section,section2,high,design_regular_road,0,none,True,,True,True,94979.0,train,train,test,1,1,1,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,原始生理数据/byx/Entity_Recording_2025_09_28_17_15_52_physio.csv,原始脑电数据/byx/Entity_Recording_2025_09_28_17_15_52_eeg.csv,1759079753.216,1759080286.976,1759079753.203,1759080286.98,1759079753.231,1759080286.978,True,True,True,True,False,True,True,False
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000087445,vehicle_instability_all_raw_rescreen_v0_1,byx,2025_09_28_17_15_52,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,89b465112ea75c97ee6c1ec1b0242816839b20f6c26302a11072bba769d63a75,87.445,1759079840.661,87.445,96.875,1759079840.661,1759079850.091,9.43,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00015,roll_rate,extreme,ok,,5.89408,0.398175,0.271397,2.676859,125.36,1.071629,80.01,auto_accept_instability_high,100.0,hybrid_accept_high,3,3,extreme_active,straight,secondary,0.075,ok,middle_section,section2,high,design_regular_road,0,none,True,,True,True,89263.0,val,train,test,1,1,1,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,原始生理数据/byx/Entity_Recording_2025_09_28_17_15_52_physio.csv,原始脑电数据/byx/Entity_Recording_2025_09_28_17_15_52_eeg.csv,1759079753.216,1759080286.976,1759079753.203,1759080286.98,1759079753.231,1759080286.978,True,True,True,True,False,True,True,False
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000131145,vehicle_instability_all_raw_rescreen_v0_1,byx,2025_09_28_17_15_52,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,89b465112ea75c97ee6c1ec1b0242816839b20f6c26302a11072bba769d63a75,131.145,1759079884.361,131.145,150.435,1759079884.361,1759079903.651,19.29,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,3,3,3,allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00019;allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00020;allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00021,ay;roll_rate;roll_rate,extreme;extreme;weak,ok,,6.60438,0.198095,0.274725,3.190598,94.22245,1.926848,75.98,auto_accept_instability_high,100.0,hybrid_accept_high,3,3,strong_active,curve,secondary,0.04,ok,curve1,curve1,high,design_curve_context,0,none,True,,True,True,80523.0,train,train,test,1,1,1,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,原始生理数据/byx/Entity_Recording_2025_09_28_17_15_52_physio.csv,原始脑电数据/byx/Entity_Recording_2025_09_28_17_15_52_eeg.csv,1759079753.216,1759080286.976,1759079753.203,1759080286.98,1759079753.231,1759080286.978,True,True,True,True,False,True,True,False
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000164040,vehicle_instability_all_raw_rescreen_v0_1,byx,2025_09_28_17_15_52,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,89b465112ea75c97ee6c1ec1b0242816839b20f6c26302a11072bba769d63a75,164.04,1759079917.256,164.04,201.975,1759079917.256,1759079955.191,37.935,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,4,4,4,allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00022;allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00023;allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00024;allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00025,roll_rate;roll_rate;roll_rate;roll_rate,extreme;extreme;strong;extreme,ok,,5.827,0.492143,0.301773,2.86041,125.058,0.982272,82.98,auto_accept_instability_high,100.0,hybrid_accept_high,3,3,extreme_active,straight,secondary,0.12,ok,middle_section,section3,low,design_regular_road,0,none,True,,True,True,73944.0,train,train,test,1,1,1,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,原始生理数据/byx/Entity_Recording_2025_09_28_17_15_52_physio.csv,原始脑电数据/byx/Entity_Recording_2025_09_28_17_15_52_eeg.csv,1759079753.216,1759080286.976,1759079753.203,1759080286.98,1759079753.231,1759080286.978,True,True,True,True,False,True,True,False
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000216345,vehicle_instability_all_raw_rescreen_v0_1,byx,2025_09_28_17_15_52,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,89b465112ea75c97ee6c1ec1b0242816839b20f6c26302a11072bba769d63a75,216.345,1759079969.561,216.345,230.84,1759079969.561,1759079984.056,14.495,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,2,2,allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00029;allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00030,roll_rate;roll_rate,extreme;strong,ok,,3.93879,0.263787,0.195241,3.14715,105.803,0.693244,62.07,auto_accept_instability_medium,100.0,hybrid_accept_high,3,3,strong_active,straight,secondary,0.88,ok,fix_road,fix_road,low,design_special_event_segment,0,none,True,,True,True,63483.0,train,train,test,1,1,1,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,原始生理数据/byx/Entity_Recording_2025_09_28_17_15_52_physio.csv,原始脑电数据/byx/Entity_Recording_2025_09_28_17_15_52_eeg.csv,1759079753.216,1759080286.976,1759079753.203,1759080286.98,1759079753.231,1759080286.978,True,True,True,True,False,True,True,False
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000263965,vehicle_instability_all_raw_rescreen_v0_1,byx,2025_09_28_17_15_52,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,89b465112ea75c97ee6c1ec1b0242816839b20f6c26302a11072bba769d63a75,263.965,1759080017.181,263.965,284.705,1759080017.181,1759080037.921,20.74,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,2,2,allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00031;allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00032,ay;roll_rate,strong;extreme,ok,,6.09988,0.241397,0.285065,3.18912,103.499,1.152617,76.79,auto_accept_instability_high,100.0,hybrid_accept_high,2,2,strong_active,curve,secondary,0.095,ok,middle_section,section4,low,design_regular_road,0,none,True,,True,True,53959.0,test,train,test,1,1,1,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,原始生理数据/byx/Entity_Recording_2025_09_28_17_15_52_physio.csv,原始脑电数据/byx/Entity_Recording_2025_09_28_17_15_52_eeg.csv,1759079753.216,1759080286.976,1759079753.203,1759080286.98,1759079753.231,1759080286.978,True,True,True,True,False,True,True,False
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000287425,vehicle_instability_all_raw_rescreen_v0_1,byx,2025_09_28_17_15_52,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,89b465112ea75c97ee6c1ec1b0242816839b20f6c26302a11072bba769d63a75,287.425,1759080040.641,287.425,306.315,1759080040.641,1759080059.5310001,18.89,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,4,3,5,allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00033;allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00034;allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00035;allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00036;allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00037,ay;ay;roll_rate;ay;roll_rate,weak;weak;extreme;weak;medium,ok,,6.5769,0.732369,0.462711,3.21525,124.149,0.288503,91.39,auto_accept_instability_high,100.0,hybrid_accept_high,2,2,extreme_active,straight,secondary,1.16,ok,curve2,curve2,low,design_curve_context,0,none,True,,True,True,49267.0,val,train,test,1,1,1,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,原始生理数据/byx/Entity_Recording_2025_09_28_17_15_52_physio.csv,原始脑电数据/byx/Entity_Recording_2025_09_28_17_15_52_eeg.csv,1759079753.216,1759080286.976,1759079753.203,1759080286.98,1759079753.231,1759080286.978,True,True,True,True,False,True,True,False
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000319770,vehicle_instability_all_raw_rescreen_v0_1,byx,2025_09_28_17_15_52,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,89b465112ea75c97ee6c1ec1b0242816839b20f6c26302a11072bba769d63a75,319.77,1759080072.986,319.77,337.25,1759080072.986,1759080090.466,17.48,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,6,4,6,allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00038;allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00039;allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00040;allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00041;allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00042;allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00043,ay;roll_rate;roll_rate;ay;roll_rate;ay,weak;extreme;medium;weak;medium;weak,ok,,6.15962,0.588722,0.406753,3.22756,122.161,0.297753,87.45,auto_accept_instability_high,100.0,hybrid_accept_high,2,2,extreme_active,straight,secondary,0.655,ok,curve2,curve2,very_low,design_curve_context,0,none,True,,True,True,42798.0,train,train,test,1,1,1,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,原始生理数据/byx/Entity_Recording_2025_09_28_17_15_52_physio.csv,原始脑电数据/byx/Entity_Recording_2025_09_28_17_15_52_eeg.csv,1759079753.216,1759080286.976,1759079753.203,1759080286.98,1759079753.231,1759080286.978,True,True,True,True,False,True,True,False
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000341810,vehicle_instability_all_raw_rescreen_v0_1,byx,2025_09_28_17_15_52,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,89b465112ea75c97ee6c1ec1b0242816839b20f6c26302a11072bba769d63a75,341.81,1759080095.026,341.81,356.88,1759080095.026,1759080110.0960002,15.07,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,3,3,3,allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00044;allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00045;allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00046,roll_rate;roll_rate;roll_rate,strong;medium;medium,ok,,4.27701,0.216569,0.1584,3.11603,120.802,0.609818,61.68,auto_accept_instability_medium,90.0,hybrid_accept_high,2,2,strong_active,straight,secondary,0.565,ok,middle_section,section5,very_low,design_regular_road,0,none,True,,True,True,38390.0,train,train,test,1,1,1,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,原始生理数据/byx/Entity_Recording_2025_09_28_17_15_52_physio.csv,原始脑电数据/byx/Entity_Recording_2025_09_28_17_15_52_eeg.csv,1759079753.216,1759080286.976,1759079753.203,1759080286.98,1759079753.231,1759080286.978,True,True,True,True,False,True,True,False
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000411920,vehicle_instability_all_raw_rescreen_v0_1,byx,2025_09_28_17_15_52,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,89b465112ea75c97ee6c1ec1b0242816839b20f6c26302a11072bba769d63a75,411.92,1759080165.1360002,411.92,423.255,1759080165.1360002,1759080176.4710002,11.335,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,2,2,allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00053;allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00054,roll_rate;ay,extreme;medium,ok,,6.05141,0.376996,0.307221,3.25161,120.78,1.250179,81.24,auto_accept_instability_high,100.0,hybrid_accept_high,2,2,extreme_active,straight,secondary,0.955,ok,middle_section,section6,very_low,design_regular_road,0,none,True,,True,True,24368.0,train,train,test,1,1,1,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,原始生理数据/byx/Entity_Recording_2025_09_28_17_15_52_physio.csv,原始脑电数据/byx/Entity_Recording_2025_09_28_17_15_52_eeg.csv,1759079753.216,1759080286.976,1759079753.203,1759080286.98,1759079753.231,1759080286.978,True,True,True,True,False,True,True,False
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000450690,vehicle_instability_all_raw_rescreen_v0_1,byx,2025_09_28_17_15_52,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,89b465112ea75c97ee6c1ec1b0242816839b20f6c26302a11072bba769d63a75,450.69,1759080203.9060001,450.69,485.505,1759080203.9060001,1759080238.7210002,34.815,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,3,3,3,allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00058;allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00059;allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00060,ay;roll_rate;roll_rate,strong;extreme;strong,ok,,6.34356,0.074324,0.23314,3.35693,106.112,0.131947,69.82,auto_accept_instability_medium,87.85,hybrid_accept_high,0,0,none,none,none,,ok,differentmu_road,mu1,very_low,design_high_risk_surface,0,none,True,,True,True,16614.0,test,train,test,1,1,1,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,原始生理数据/byx/Entity_Recording_2025_09_28_17_15_52_physio.csv,原始脑电数据/byx/Entity_Recording_2025_09_28_17_15_52_eeg.csv,1759079753.216,1759080286.976,1759079753.203,1759080286.98,1759079753.231,1759080286.978,True,True,True,True,False,True,True,False
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000517355,vehicle_instability_all_raw_rescreen_v0_1,byx,2025_09_28_17_15_52,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,89b465112ea75c97ee6c1ec1b0242816839b20f6c26302a11072bba769d63a75,517.355,1759080270.571,517.355,531.225,1759080270.571,1759080284.441,13.87,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,1,2,allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00065;allraw_nonsteering_seed__byx__2025_09_28_17_15_52__00066,ay;roll_rate,weak;extreme,ok,,6.69075,0.066496,0.296322,2.27552,90.2357,0.27262,71.53,auto_accept_instability_medium,88.53,hybrid_accept_high,0,0,none,none,none,,ok,differentmu_road,mu1,very_low,design_high_risk_surface,0,none,True,,True,True,3281.0,train,train,test,1,1,1,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,原始生理数据/byx/Entity_Recording_2025_09_28_17_15_52_physio.csv,原始脑电数据/byx/Entity_Recording_2025_09_28_17_15_52_eeg.csv,1759079753.216,1759080286.976,1759079753.203,1759080286.98,1759079753.231,1759080286.978,True,True,True,True,False,True,True,False
