event_uid,subject,session_stamp,default_split,session_level_split,subject_level_split,event_type,event_level,road_type_anchor,road_design_risk_class,event_end_rel_s,event_duration_s,peak2_abs,peak2_time_s,tail2_abs,tail2_over_peak,peak2_near_end,tail2_unsettled,label2_response_unsettled,event_exceeds_2s_label,peak3_abs,peak3_time_s,tail3_abs,tail3_over_peak,peak3_near_end,tail3_unsettled,label3_response_unsettled,event_exceeds_3s_label,post2_range_abs,post2_change_from_2s_abs,post2_substantial_change,peak_after_2s_in_3s_label,peak_gain_after_2s_abs,peak_gain_after_2s_ratio,old_2s_may_miss_future_peak,old_2s_may_miss_future_change,label_window_2s_needs_review,label3_still_needs_review,recommended_window_policy,recurrence_rank,primary_attribution,mean_sample_rmse,vehicle_only_structure_gap,label_window_may_be_short,consensus_reversal_failure,figure_png,top_recurrent_bad_event
vehicle_instability_allraw__zx__2025_09_27_17_25_16__000018420,zx,2025_09_27_17_25_16,train,train,val,instability_ay_roll,strong_active,straight,design_regular_road,21.63,3.21,1.8886197805404663,1.9850000143051147,1.8879197835922241,0.9996293605756676,True,True,True,True,1.8886197805404663,1.9850000143051147,0.14294280111789703,0.07568638356471682,False,False,False,True,1.744976982474327,1.744976982474327,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_25_16__000055950,zx,2025_09_27_17_25_16,train,train,val,instability_ay_roll,strong_active,straight,design_regular_road,58.93,2.98,1.3517570495605469,1.315000057220459,0.07539838552474976,0.05577805978467921,False,False,False,True,1.3517570495605469,1.315000057220459,0.18465623259544373,0.13660460114151063,False,False,False,True,0.36006227135658264,0.2600546181201935,False,False,0.0,0.0,False,False,False,False,two_second_label_probably_ok,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_25_16__000082240,zx,2025_09_27_17_25_16,train,train,val,instability_ay_roll,extreme_active,straight,design_regular_road,90.1,7.86,1.22714102268219,1.2450000047683716,0.5625199675559998,0.4583987961925412,False,True,True,True,1.3058600425720215,2.865000009536743,1.292240023612976,0.989570077561896,True,True,True,True,1.8683800101280212,1.8683800101280212,True,True,0.07871901988983154,0.06028136042418956,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_25_16__000123645,zx,2025_09_27_17_25_16,train,train,val,instability_ay_roll,extreme_active,curve,design_curve_context,131.035,7.39,2.8928868770599365,1.9600000381469727,2.884856939315796,0.9972242475819513,True,True,True,True,3.1265869140625,2.6500000953674316,2.2294869422912598,0.7130737137879202,True,True,True,True,0.8970999717712402,0.6553699970245361,True,True,0.23370003700256348,0.0747460548598368,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000047060,zx,2025_09_27_17_29_08,train,train,val,instability_ay_roll,medium_active,straight,design_regular_road,55.42,8.36,1.2068949937820435,2.0,1.2068949937820435,1.0,True,True,True,True,1.4039430618286133,2.365000009536743,0.4749040901660919,0.33826449453550983,False,True,True,True,0.9290389716625214,0.7319909036159515,True,True,0.19704806804656982,0.14035331873781112,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000065380,zx,2025_09_27_17_29_08,train,train,val,instability_ay_roll,extreme_active,straight,design_regular_road,73.74,8.36,2.9110400676727295,1.815000057220459,2.6426000595092773,0.9077855330318211,True,True,True,True,2.9110400676727295,1.815000057220459,1.5437400341033936,0.5303053198225325,False,True,True,True,4.691620111465454,4.691620111465454,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000082590,zx,2025_09_27_17_29_08,train,train,val,instability_ay_roll,extreme_active,straight,design_regular_road,102.585,19.995,0.4420902729034424,2.0,0.4420902729034424,1.0,True,True,True,True,1.1241600513458252,3.0,1.1241600513458252,1.0,True,True,True,True,0.6820697784423828,0.6820697784423828,True,True,0.6820697784423828,0.6067372502926256,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000119620,zx,2025_09_27_17_29_08,train,train,val,instability_ay_roll,strong_active,straight,design_regular_road,136.04,16.42,0.6014420986175537,0.550000011920929,0.06632086634635925,0.11026974416789455,False,False,False,True,0.6152278184890747,2.990000009536743,0.6152278184890747,1.0,True,True,True,True,0.6250029504299164,0.5489069521427155,True,True,0.013785719871520996,0.02240750411022873,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000148095,zx,2025_09_27_17_29_08,train,train,val,instability_ay_roll,instability_extreme,design_curve_context,design_curve_context,168.7,20.605,0.20560000836849213,0.574999988079071,0.14154599606990814,0.6884532602557999,False,False,False,True,0.31590503454208374,2.9800000190734863,0.31590503454208374,1.0,True,True,True,True,0.1743590384721756,0.1743590384721756,False,True,0.11030502617359161,0.3491714727923944,False,False,False,True,review_continuous_event_or_longer_than_3s,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000177210,zx,2025_09_27_17_29_08,train,train,val,instability_ay_roll,extreme_active,curve,design_curve_context,195.085,17.875,1.0632538795471191,2.0,1.0632538795471191,1.0,True,True,True,True,1.1142178773880005,2.25,0.29426294565200806,0.26409820881875673,False,False,False,True,1.4084808230400085,1.3575168251991272,True,True,0.05096399784088135,0.045739705739018865,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000199530,zx,2025_09_27_17_29_08,train,train,val,instability_ay_roll,extreme_active,curve,design_curve_context,208.155,8.625,0.3361508250236511,2.0,0.3361508250236511,1.0,True,True,True,True,0.35342949628829956,2.115000009536743,0.1623150110244751,0.4592571155749589,False,False,False,True,0.5157445073127747,0.4984658360481262,True,True,0.017278671264648438,0.04888859431968258,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000225970,zx,2025_09_27_17_29_08,train,train,val,instability_ay_roll,strong_active,curve,design_curve_context,241.005,15.035,0.5958549976348877,1.6749999523162842,0.4761253595352173,0.7990624588617864,False,True,True,True,1.1356849670410156,2.994999885559082,1.1356849670410156,1.0,True,True,True,True,0.6595596075057983,0.6595596075057983,True,True,0.5398299694061279,0.4753342564819138,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000244175,zx,2025_09_27_17_29_08,train,train,val,instability_ay_roll,weak,curve,design_curve_context,245.63,1.455,0.4471530020236969,1.2599999904632568,0.369311660528183,0.8259178823730927,False,True,True,True,0.4471530020236969,1.2599999904632568,0.12077601253986359,0.2700999702411996,False,False,False,True,0.2485356479883194,0.2485356479883194,False,False,0.0,0.0,False,False,True,False,review_2s_tail_or_anchor,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000302795,zx,2025_09_27_17_29_08,train,train,val,instability_ay_roll,strong_active,curve,design_curve_context,320.105,17.31,0.4352847933769226,1.0,0.21659603714942932,0.49759614956701254,False,True,True,True,0.5754349827766418,3.0,0.5754349827766418,1.0,True,True,True,True,1.017527014017105,0.7920310199260712,True,True,0.14015018939971924,0.24355521230818059,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000364530,zx,2025_09_27_17_29_08,train,train,val,instability_ay_roll,strong_active,curve,design_curve_context,374.625,10.095,1.3726979494094849,1.5850000381469727,1.1218979358673096,0.8172941005338678,False,True,True,True,1.3726979494094849,1.5850000381469727,0.9206620454788208,0.6706952872442743,False,True,True,True,2.0947399139404297,2.0947399139404297,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000402560,zx,2025_09_27_17_29_08,train,train,val,instability_ay_roll,extreme_active,curve,design_curve_context,418.58,16.02,1.302888035774231,1.9950000047683716,1.302888035774231,1.0,True,True,True,True,1.3044590950012207,2.009999990463257,1.0075799226760864,0.7724120492066051,False,True,True,True,2.312039017677307,2.3104679584503174,True,True,0.001571059226989746,0.001204375999991227,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000092045,zx,2025_09_27_17_45_11,val,val,val,instability_ay_roll,extreme_active,straight,design_regular_road,100.735,8.69,1.1674509048461914,1.5,0.9381150007247925,0.8035584167442028,False,True,True,True,1.1674509048461914,1.5,0.6824219822883606,0.5845401973269856,False,True,True,True,1.6360699534416199,1.620536983013153,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000135280,zx,2025_09_27_17_45_11,val,val,val,instability_ay_roll,extreme_active,curve,design_curve_context,146.49,11.21,2.1003260612487793,2.0,2.1003260612487793,1.0,True,True,True,True,2.6780359745025635,2.4549999237060547,0.8131460547447205,0.3036352246521855,False,True,True,True,1.864889919757843,1.2871800065040588,True,True,0.5777099132537842,0.2157214909561071,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000158510,zx,2025_09_27_17_45_11,val,val,val,instability_ay_roll,instability_strong,design_curve_context,design_curve_context,161.29,2.78,0.07592010498046875,1.9900000095367432,0.07592010498046875,1.0,True,False,True,True,0.09109997749328613,2.5299999713897705,0.08882999420166016,0.9750825043640294,False,False,False,True,0.015179872512817383,0.015179872512817383,False,True,0.015179872512817383,0.16662871858487677,False,False,True,False,review_2s_tail_or_anchor,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000166410,zx,2025_09_27_17_45_11,val,val,val,instability_ay_roll,weak,curve,design_curve_context,167.76,1.35,0.2061300277709961,1.7599999904632568,0.20525002479553223,0.9957308356042065,False,False,False,True,0.2061300277709961,1.7599999904632568,0.18849146366119385,0.9144299144547823,False,False,False,True,0.3937414884567261,0.3937414884567261,False,False,0.0,0.0,False,False,False,False,two_second_label_probably_ok,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000175330,zx,2025_09_27_17_45_11,val,val,val,instability_ay_roll,instability_strong,design_curve_context,design_curve_context,175.91,0.58,4.354950428009033,2.0,4.354950428009033,1.0,True,True,True,True,5.8239898681640625,3.0,5.8239898681640625,1.0,True,True,True,True,1.4690394401550293,1.4690394401550293,True,True,1.4690394401550293,0.2522393536749275,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000179665,zx,2025_09_27_17_45_11,val,val,val,instability_ay_roll,extreme_active,curve,design_curve_context,189.42,9.755,0.05428028106689453,1.9950000047683716,0.05428028106689453,1.0,True,False,True,True,3.2601001262664795,3.0,3.2601001262664795,1.0,True,True,True,True,3.205819845199585,3.205819845199585,True,True,3.205819845199585,0.983350118412143,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000202360,zx,2025_09_27_17_45_11,val,val,val,instability_ay_roll,strong_active,straight,design_regular_road,213.32,10.96,0.6531023979187012,2.0,0.6531023979187012,1.0,True,True,True,True,0.9194389581680298,2.309999942779541,0.6785849332809448,0.7380423977607132,False,True,True,True,1.5980240106582642,1.3316874504089355,True,True,0.2663365602493286,0.289672911815702,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000231875,zx,2025_09_27_17_45_11,val,val,val,instability_ay_roll,extreme_active,straight,design_regular_road,238.82,6.945,0.741765022277832,2.0,0.741765022277832,1.0,True,True,True,True,1.5636450052261353,2.555000066757202,0.7150571942329407,0.4573014922460157,False,True,True,True,0.8485878109931946,0.8218799829483032,True,True,0.8218799829483032,0.5256180144478781,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000242010,zx,2025_09_27_17_45_11,val,val,val,instability_ay_roll,strong_active,straight,design_special_event_segment,253.565,11.555,0.8325225114822388,0.925000011920929,0.10978211462497711,0.1318668421704525,False,False,False,True,0.8325225114822388,0.925000011920929,0.12182851135730743,0.14633659712144198,False,False,False,True,0.9129849821329117,0.9009385854005814,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000256590,zx,2025_09_27_17_45_11,val,val,val,instability_ay_roll,extreme_active,straight,design_special_event_segment,279.63,23.04,1.664167046546936,1.25,0.9026839733123779,0.5424238961980423,False,True,True,True,2.152513027191162,2.944999933242798,2.1448328495025635,0.9964319947932577,True,True,True,True,3.05519700050354,3.05519700050354,True,True,0.4883459806442261,0.22687248554378048,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000285070,zx,2025_09_27_17_45_11,val,val,val,instability_ay_roll,strong_active,straight,design_regular_road,297.775,12.705,0.8627170324325562,2.0,0.8627170324325562,1.0,True,True,True,True,0.8669049739837646,2.0450000762939453,0.2640690207481384,0.30461126498633273,False,True,True,True,0.6028359532356262,0.5986480116844177,True,True,0.004187941551208496,0.004830911895640972,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000301740,zx,2025_09_27_17_45_11,val,val,val,instability_ay_roll,extreme_active,curve,design_regular_road,318.66,16.92,0.6623522043228149,1.1749999523162842,0.3977607488632202,0.6005275535693106,False,True,True,True,1.0138617753982544,2.190000057220459,0.8700461983680725,0.8581507060233238,False,True,True,True,1.883907973766327,1.2678069472312927,True,True,0.35150957107543945,0.3467036430457823,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000336625,zx,2025_09_27_17_45_11,val,val,val,instability_ay_roll,strong_active,straight,design_curve_context,350.275,13.65,1.1805380582809448,1.1749999523162842,0.10960699617862701,0.09284494930915875,False,False,False,True,1.1805380582809448,1.1749999523162842,0.6274459958076477,0.5314915443906238,False,True,True,True,0.5178389996290207,0.5178389996290207,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000361280,zx,2025_09_27_17_45_11,val,val,val,instability_ay_roll,extreme_active,straight,design_regular_road,369.82,8.54,1.6521270275115967,1.5,0.15987199544906616,0.09676737489723318,False,False,False,True,1.6521270275115967,1.5,0.03298574686050415,0.01996562389647888,False,False,False,True,0.5726432800292969,0.44575703144073486,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000385440,zx,2025_09_27_17_45_11,val,val,val,instability_ay_roll,strong_active,straight,design_regular_road,396.545,11.105,0.8616700172424316,1.840000033378601,0.7979649901390076,0.9260679542880037,True,True,True,True,1.0835009813308716,2.9700000286102295,1.082977056503296,0.9995164519122705,True,True,True,True,0.3176499605178833,0.285535991191864,True,True,0.22183096408843994,0.20473536056789118,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000445945,zx,2025_09_27_17_45_11,val,val,val,instability_ay_roll,medium_active,straight,design_regular_road,446.93,0.985,0.7291979789733887,2.0,0.7291979789733887,1.0,True,True,True,True,0.8237950205802917,2.180000066757202,0.6606069803237915,0.8019069839223494,False,True,True,True,0.16318804025650024,0.09459704160690308,False,True,0.09459704160690308,0.11483080043415134,True,False,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000449820,zx,2025_09_27_17_45_11,val,val,val,instability_ay_roll,extreme_active,straight,design_regular_road,463.715,13.895,1.1838561296463013,1.3650000095367432,0.7951721549034119,0.6716797210324739,False,True,True,True,1.1838561296463013,1.3650000095367432,0.3127628564834595,0.26418992025399496,False,False,False,True,1.1684980392456055,1.1079350113868713,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000469100,zx,2025_09_27_17_45_11,val,val,val,instability_ay_roll,instability_extreme,design_high_risk_surface,design_high_risk_surface,489.73,20.63,0.18588006496429443,1.809999942779541,0.1513199806213379,0.8140732070994533,True,False,True,True,0.18588006496429443,1.809999942779541,0.15097010135650635,0.8121909220631384,False,False,False,True,0.004189968109130859,0.004189968109130859,False,False,0.0,0.0,False,False,True,False,review_2s_tail_or_anchor,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000508355,zx,2025_09_27_17_45_11,val,val,val,instability_ay_roll,strong_active,straight,design_high_risk_surface,521.075,12.72,0.8389801979064941,0.33500000834465027,0.24260379374027252,0.28916510109015847,False,False,False,True,1.0115958452224731,2.924999952316284,1.011421799659729,0.99982794950813,True,True,True,True,0.7689920514822006,0.7689920514822006,True,True,0.172615647315979,0.17063696745217144,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000524690,zx,2025_09_27_17_45_11,val,val,val,instability_ay_roll,weak,curve,design_high_risk_surface,570.47,45.78,0.49480098485946655,0.7250000238418579,0.05672329664230347,0.11463860901249828,False,False,False,True,0.49480098485946655,0.7250000238418579,0.2417280077934265,0.48853582589792566,False,True,True,True,0.2858847379684448,0.2858847379684448,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000588795,zx,2025_09_27_17_45_11,val,val,val,instability_ay_roll,strong_active,curve,design_high_risk_surface,602.53,13.735,0.7501430511474609,1.0449999570846558,0.5152220726013184,0.6868317607064489,False,True,True,True,0.7501430511474609,1.0449999570846558,0.2885039448738098,0.38459857014271875,False,True,True,True,1.0241559147834778,0.8037260174751282,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_56_42__000080875,zx,2025_09_27_17_56_42,train,train,val,instability_ay_roll,strong_active,straight,design_regular_road,95.205,14.33,1.4098749160766602,1.9199999570846558,1.3585638999938965,0.9636059798655403,True,True,True,True,1.4098749160766602,1.9199999570846558,0.0033159852027893066,0.002351971203244674,False,False,False,True,1.522624909877777,1.522624909877777,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_56_42__000108650,zx,2025_09_27_17_56_42,train,train,val,instability_ay_roll,strong_active,straight,design_regular_road,120.91,12.26,0.8459609746932983,1.9900000095367432,0.8459609746932983,1.0,True,True,True,True,0.9222320318222046,2.2850000858306885,0.272271990776062,0.2952315484402442,False,False,False,True,0.6499600410461426,0.5736889839172363,True,True,0.07627105712890625,0.08270267622151993,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_17_56_42__000149270,zx,2025_09_27_17_56_42,train,train,val,instability_ay_roll,extreme_active,curve,design_curve_context,162.295,13.025,1.9059009552001953,2.0,1.9059009552001953,1.0,True,True,True,True,2.366670846939087,2.2699999809265137,1.2690309286117554,0.5362093044130093,False,True,True,True,1.0976399183273315,0.6368700265884399,True,True,0.4607698917388916,0.19469115966625622,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000020450,zx,2025_09_27_18_00_08,test,test,val,instability_ay_roll,strong_active,straight,design_regular_road,21.845,1.395,1.124341607093811,0.6399999856948853,0.04520544409751892,0.040206147146297985,False,False,False,True,1.124341607093811,0.6399999856948853,0.14259541034698486,0.1268256991000843,False,False,False,True,0.09826198220252991,0.09826198220252991,False,False,0.0,0.0,False,False,False,False,two_second_label_probably_ok,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000050245,zx,2025_09_27_18_00_08,test,test,val,instability_ay_roll,strong_active,straight,design_regular_road,56.93,6.685,0.6377439498901367,1.9950000047683716,0.6377439498901367,1.0,True,True,True,True,1.2568119764328003,2.6600000858306885,0.9431760311126709,0.7504511802868716,True,True,True,True,0.6190680265426636,0.6190680265426636,True,True,0.6190680265426636,0.49257012039283676,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000066065,zx,2025_09_27_18_00_08,test,test,val,instability_ay_roll,strong_active,straight,design_regular_road,92.745,26.68,0.5452409982681274,1.2000000476837158,0.41172298789024353,0.755121110110973,False,True,True,True,0.6527529954910278,2.8299999237060547,0.5478590130805969,0.839305245422083,True,True,True,True,0.2410300076007843,0.2410300076007843,False,True,0.10751199722290039,0.16470548272555288,True,False,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000119290,zx,2025_09_27_18_00_08,test,test,val,instability_ay_roll,extreme_active,straight,design_curve_context,137.51,18.22,0.14608433842658997,1.100000023841858,0.00296783447265625,0.020315897683635956,False,False,False,True,0.3344046473503113,3.0,0.3344046473503113,1.0,True,True,True,True,0.33737248182296753,0.33737248182296753,True,True,0.1883203089237213,0.5631509921165754,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000149680,zx,2025_09_27_18_00_08,test,test,val,instability_ay_roll,extreme_active,curve,design_curve_context,161.33,11.65,1.0152596235275269,1.815000057220459,1.0147366523742676,0.999484889242968,True,True,True,True,1.016481637954712,2.180000066757202,0.08831331133842468,0.08688136414950112,False,False,False,True,1.1047949492931366,1.1030499637126923,True,True,0.0012220144271850586,0.0012022001987600133,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000173505,zx,2025_09_27_18_00_08,test,test,val,instability_ay_roll,strong_active,curve,design_curve_context,176.785,3.28,1.1810654401779175,1.2100000381469727,0.7417654395103455,0.6280477052978578,False,True,True,True,1.1810654401779175,1.2100000381469727,0.3131124675273895,0.2651101766894659,False,False,False,True,0.4358089864253998,0.42865297198295593,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000195680,zx,2025_09_27_18_00_08,test,test,val,instability_ay_roll,extreme_active,curve,design_curve_context,206.29,10.61,1.3625800609588623,1.25,0.7475243806838989,0.5486095108113191,False,True,True,True,1.3625800609588623,1.25,0.6633989810943604,0.4868697261190798,False,True,True,True,0.1596980094909668,0.08412539958953857,False,False,0.0,0.0,False,False,True,True,review_continuous_event_or_longer_than_3s,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000256360,zx,2025_09_27_18_00_08,test,test,val,instability_ay_roll,strong_active,curve,design_curve_context,266.965,10.605,0.6773619651794434,1.4900000095367432,0.6272720098495483,0.9260514202083587,False,True,True,True,0.8234430551528931,3.0,0.8234430551528931,1.0,True,True,True,True,1.4589180946350098,1.4507150650024414,True,True,0.1460810899734497,0.1774027834217705,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000313580,zx,2025_09_27_18_00_08,test,test,val,instability_ay_roll,strong_active,curve,design_curve_context,315.3,1.72,0.9805290102958679,0.8999999761581421,0.3801330029964447,0.3876815463947795,False,True,True,True,0.9805290102958679,0.8999999761581421,0.2087411880493164,0.21288629490557365,False,False,False,True,0.17191481590270996,0.1713918149471283,False,False,0.0,0.0,False,False,True,False,review_2s_tail_or_anchor,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000320360,zx,2025_09_27_18_00_08,test,test,val,instability_ay_roll,strong_active,curve,design_curve_context,338.14,17.78,0.635125994682312,0.7149999737739563,0.12304501235485077,0.19373323306723966,False,False,False,True,0.635125994682312,0.7149999737739563,0.3022906184196472,0.47595378074684536,False,True,True,True,0.2331763058900833,0.2331763058900833,False,False,0.0,0.0,False,False,False,True,review_continuous_event_or_longer_than_3s,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000353905,zx,2025_09_27_18_00_08,test,test,val,instability_ay_roll,strong_active,curve,design_curve_context,373.74,19.835,0.7283228635787964,0.8450000286102295,0.39706212282180786,0.5451732228626517,False,True,True,True,0.7283228635787964,0.8450000286102295,0.08429992198944092,0.1157452638177692,False,False,False,True,0.4813620448112488,0.4813620448112488,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000025310,zx,2025_09_27_18_07_01,train,train,val,instability_ay_roll,strong_active,straight,design_regular_road,45.035,19.725,0.31328606605529785,0.3700000047683716,0.3036866784095764,0.9693590341677467,False,True,True,True,0.8189076781272888,3.0,0.8189076781272888,1.0,True,True,True,True,0.530928909778595,0.5152209997177124,True,True,0.505621612071991,0.6174342060490469,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000048255,zx,2025_09_27_18_07_01,train,train,val,instability_ay_roll,strong_active,straight,design_regular_road,66.065,17.81,1.1325459480285645,0.7049999833106995,0.6098158359527588,0.5384468833377332,False,True,True,True,1.1325459480285645,0.7049999833106995,0.2485349178314209,0.2194479775977729,False,False,False,True,0.73129091411829,0.73129091411829,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000071310,zx,2025_09_27_18_07_01,train,train,val,instability_ay_roll,extreme_active,straight,design_regular_road,79.665,8.355,1.2918932437896729,2.0,1.2918932437896729,1.0,True,True,True,True,1.6484609842300415,2.244999885559082,0.09843859076499939,0.05971545077906579,False,False,False,True,1.746899574995041,1.3903318345546722,True,True,0.35656774044036865,0.2163034150346684,True,True,True,False,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000087885,zx,2025_09_27_18_07_01,train,train,val,instability_ay_roll,instability_extreme,design_regular_road,design_regular_road,110.2,22.315,0.03751993179321289,1.9900000095367432,0.03751993179321289,1.0,True,False,True,True,0.07888984680175781,2.309999942779541,0.07801985740661621,0.988972099320616,False,False,False,True,0.04136991500854492,0.04136991500854492,False,True,0.04136991500854492,0.5244010057783902,False,False,True,False,review_2s_tail_or_anchor,,,,,,,,False
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000123135,zx,2025_09_27_18_07_01,train,train,val,instability_ay_roll,extreme_active,straight,design_regular_road,142.245,19.11,0.25045400857925415,1.9950000047683716,0.25045400857925415,1.0,True,True,True,True,0.8203043937683105,3.0,0.8203043937683105,1.0,True,True,True,True,0.5698503851890564,0.5698503851890564,True,True,0.5698503851890564,0.6946816200401906,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
