sample_id,split,gt_peak_abs,gt_peak_signed,gt_peak_time_s,gt_onset_time_s,gt_tail_signed,gt_tail_abs_ratio,direction_mode,amplitude_mode,peak_timing,tail_mode,reversal_count,zero_crossing,correction_mode,response_family,threshold_small_peak_train_p40,threshold_large_peak_train_p75,threshold_very_large_peak_train_p90,threshold_peak_time_train_median
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000490620__pre3_label3_response_coverage,train,1.7626051902770996,-1.7626051902770996,1.4049999713897705,0.28999999165534973,0.1134456992149353,0.0643625128535452,negative,large,early_peak,return_near_zero,3,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000645585__pre3_label3_response_coverage,train,0.9735440015792847,-0.9735440015792847,1.8949999809265137,0.6650000214576721,0.04782196879386902,0.049121527857284464,negative,small,late_peak,return_near_zero,2,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000078890__pre3_label3_response_coverage,val,1.9704800844192505,1.9704800844192505,1.6699999570846558,0.17499999701976776,0.5167919397354126,0.26226702001290414,positive,large,late_peak,return_near_zero,2,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000087075__pre3_label3_response_coverage,val,2.743656635284424,-2.743656635284424,2.0799999237060547,0.24500000476837158,0.6597352623939514,0.24045839188093568,negative,very_large,late_peak,return_near_zero,2,1,multi_segment,very_large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000152930__pre3_label3_response_coverage,val,2.005558967590332,-2.005558967590332,2.0850000381469727,0.44999998807907104,0.17191332578659058,0.08571840996185891,negative,very_large,late_peak,return_near_zero,2,1,multi_segment,very_large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000263295__pre3_label3_response_coverage,val,1.891584873199463,1.891584873199463,1.2350000143051147,0.12999999523162842,-0.3307400345802307,0.17484810714351437,positive,large,early_peak,return_near_zero,6,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000293010__pre3_label3_response_coverage,val,1.3250539302825928,1.3250539302825928,2.244999885559082,0.800000011920929,0.23003500699996948,0.17360425997975054,positive,medium,late_peak,return_near_zero,4,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000316255__pre3_label3_response_coverage,val,3.1869680881500244,3.1869680881500244,1.4950000047683716,0.10499999672174454,-0.5906221866607666,0.185324160871536,positive,very_large,early_peak,return_near_zero,2,1,multi_segment,very_large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000599550__pre3_label3_response_coverage,val,0.9925658702850342,-0.9925658702850342,2.315000057220459,0.1550000011920929,-0.24085485935211182,0.2426588164702316,negative,medium,late_peak,return_near_zero,3,0,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000632670__pre3_label3_response_coverage,val,0.5733399987220764,0.5733399987220764,1.1100000143051147,0.38999998569488525,-0.023212991654872894,0.04048730544984229,positive,small,early_peak,return_near_zero,3,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_17_14_07__000103335__pre3_label3_response_coverage,train,1.7589459419250488,1.7589459419250488,1.3550000190734863,0.10000000149011612,-0.0040149688720703125,0.002282599354745489,positive,large,early_peak,return_near_zero,2,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_17_14_07__000412950__pre3_label3_response_coverage,train,2.0647270679473877,-2.0647270679473877,2.200000047683716,1.5850000381469727,0.22724202275276184,0.11005910964235603,negative,very_large,late_peak,return_near_zero,2,1,multi_segment,very_large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_17_25_16__000018420__pre3_label3_response_coverage,train,1.8886197805404663,-1.8886197805404663,1.9850000143051147,0.7300000190734863,-0.14294280111789703,0.07568638356471682,negative,large,late_peak,return_near_zero,11,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_17_25_16__000055950__pre3_label3_response_coverage,train,1.3517570495605469,1.3517570495605469,1.315000057220459,0.36000001430511475,0.18465623259544373,0.13660460114151063,positive,medium,early_peak,return_near_zero,5,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000177210__pre3_label3_response_coverage,train,1.1142178773880005,1.1142178773880005,2.25,0.26499998569488525,-0.29426294565200806,0.26409820881875673,positive,medium,late_peak,return_near_zero,4,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000199530__pre3_label3_response_coverage,train,0.35342949628829956,0.35342949628829956,2.115000009536743,0.07500000298023224,-0.1623150110244751,0.4592571155749589,positive,small,late_peak,opposite_tail,2,1,multi_segment,small|opposite_tail|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000166410__pre3_label3_response_coverage,val,0.2061300277709961,0.2061300277709961,1.7599999904632568,0.5199999809265137,-0.18849146366119385,0.9144299144547823,positive,small,late_peak,opposite_tail,1,1,zero_crossing,small|opposite_tail|zero_crossing,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000242010__pre3_label3_response_coverage,val,0.8325225114822388,-0.8325225114822388,0.925000011920929,0.5799999833106995,-0.12182851135730743,0.14633659712144198,negative,small,early_peak,return_near_zero,5,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000361280__pre3_label3_response_coverage,val,1.6521270275115967,1.6521270275115967,1.5,0.17499999701976776,-0.03298574686050415,0.01996562389647888,positive,large,early_peak,return_near_zero,3,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000449820__pre3_label3_response_coverage,val,1.1838561296463013,1.1838561296463013,1.3650000095367432,0.8949999809265137,-0.3127628564834595,0.26418992025399496,positive,medium,early_peak,return_near_zero,4,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_17_56_42__000080875__pre3_label3_response_coverage,train,1.4098749160766602,1.4098749160766602,1.9199999570846558,0.8299999833106995,0.0033159852027893066,0.002351971203244674,positive,medium,late_peak,return_near_zero,7,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_17_56_42__000108650__pre3_label3_response_coverage,train,0.9222320318222046,0.9222320318222046,2.2850000858306885,0.8799999952316284,0.272271990776062,0.2952315484402442,positive,small,late_peak,return_near_zero,2,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000020450__pre3_label3_response_coverage,test,1.124341607093811,-1.124341607093811,0.6399999856948853,0.07999999821186066,0.14259541034698486,0.1268256991000843,negative,medium,early_peak,return_near_zero,5,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000149680__pre3_label3_response_coverage,test,1.016481637954712,1.016481637954712,2.180000066757202,0.06499999761581421,-0.08831331133842468,0.08688136414950112,positive,medium,late_peak,return_near_zero,2,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000173505__pre3_label3_response_coverage,test,1.1810654401779175,1.1810654401779175,1.2100000381469727,0.14499999582767487,0.3131124675273895,0.2651101766894659,positive,medium,early_peak,return_near_zero,6,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000353905__pre3_label3_response_coverage,test,0.7283228635787964,-0.7283228635787964,0.8450000286102295,0.0949999988079071,-0.08429992198944092,0.1157452638177692,negative,small,early_peak,return_near_zero,14,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000048255__pre3_label3_response_coverage,train,1.1325459480285645,-1.1325459480285645,0.7049999833106995,0.36500000953674316,-0.2485349178314209,0.2194479775977729,negative,medium,early_peak,return_near_zero,4,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000071310__pre3_label3_response_coverage,train,1.6484609842300415,-1.6484609842300415,2.244999885559082,0.7699999809265137,0.09843859076499939,0.05971545077906579,negative,large,late_peak,return_near_zero,4,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000376460__pre3_label3_response_coverage,train,0.008379936218261719,0.008379936218261719,1.475000023841858,3.0,0.008199930191040039,0.9785194036645044,positive,small,early_peak,same_side_tail,0,1,zero_crossing,small|same_side_tail|zero_crossing,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000584705__pre3_label3_response_coverage,train,0.21816617250442505,0.21816617250442505,1.625,0.06499999761581421,-0.0012218952178955078,0.005600754708527163,positive,small,late_peak,return_near_zero,4,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000096340__pre3_label3_response_coverage,train,1.7685450315475464,1.7685450315475464,1.4900000095367432,0.1599999964237213,-0.18605199456214905,0.10520059780403004,positive,large,early_peak,return_near_zero,3,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000253945__pre3_label3_response_coverage,train,1.214576005935669,-1.214576005935669,1.7300000190734863,0.35499998927116394,-0.08377556502819061,0.06897515233198824,negative,medium,late_peak,return_near_zero,4,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000377105__pre3_label3_response_coverage,train,1.170593023300171,1.170593023300171,1.7899999618530273,0.14000000059604645,-0.037698984146118164,0.03220503060904639,positive,medium,late_peak,return_near_zero,2,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000468965__pre3_label3_response_coverage,train,0.4288279712200165,-0.4288279712200165,1.1100000143051147,0.11500000208616257,0.041539013385772705,0.09686638039863427,negative,small,early_peak,return_near_zero,3,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000554770__pre3_label3_response_coverage,train,0.45012038946151733,0.45012038946151733,1.340000033378601,0.9549999833106995,-0.15393802523612976,0.34199300640499103,positive,small,early_peak,opposite_tail,4,1,multi_segment,small|opposite_tail|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zxy__2025_09_28_15_57_38__000182350__pre3_label3_response_coverage,test,0.5749120116233826,-0.5749120116233826,1.5700000524520874,0.07000000029802322,-0.18919533491134644,0.3290857228345506,negative,small,early_peak,same_side_tail,6,1,multi_segment,small|same_side_tail|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000349230__pre3_label3_response_coverage,val,0.07155990600585938,0.07155990600585938,1.649999976158142,0.23999999463558197,0.06475019454956055,0.9048390106082413,positive,small,late_peak,same_side_tail,1,0,single_reversal,small|same_side_tail|single_reversal,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000377385__pre3_label3_response_coverage,val,0.935322105884552,-0.935322105884552,2.430000066757202,0.24500000476837158,-0.1912880837917328,0.20451573055768632,negative,small,late_peak,return_near_zero,5,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000090925__pre3_label3_response_coverage,train,0.8772020936012268,-0.8772020936012268,1.5299999713897705,0.1899999976158142,0.16894790530204773,0.19259861157929575,negative,small,early_peak,return_near_zero,8,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000283050__pre3_label3_response_coverage,train,0.5078909993171692,-0.5078909993171692,0.7749999761581421,0.36500000953674316,0.03490699827671051,0.06872931066634573,negative,small,early_peak,return_near_zero,3,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000387335__pre3_label3_response_coverage,train,1.0789631605148315,-1.0789631605148315,1.3700000047683716,0.8700000047683716,-0.30805009603500366,0.2855056662805951,negative,medium,early_peak,return_near_zero,6,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__zxy__2025_09_28_16_35_30__000467085__pre3_label3_response_coverage,test,0.08116006851196289,-0.08116006851196289,1.465000033378601,0.6899999976158142,-0.0425800085067749,0.5246423430569019,negative,small,early_peak,same_side_tail,1,1,zero_crossing,small|same_side_tail|zero_crossing,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
