annotation_id,subject,session_stamp,review_png,source_candidate_event_uid,candidate_anchor_source,candidate_anchor_time_rel_s,candidate_event_start_rel_s,candidate_event_end_rel_s,candidate_event_type,candidate_event_level,manual_include_for_dataset,manual_event_start_rel_s,manual_event_end_rel_s,manual_anchor_rel_s,manual_event_type,manual_direction,manual_confidence_1_5,manual_reason_or_notes
ann_byx_2025_09_28_17_35_43_0193,byx,2025_09_28_17_35_43,figures/byx__2025_09_28_17_35_43__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_35_43__00104,old_v400_context_trigger_idx,544.32,543.12,546.12,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_35_43_0194,byx,2025_09_28_17_35_43,figures/byx__2025_09_28_17_35_43__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_35_43__00086,raw_vehicle_dynamic_onset,552.15,552.15,553.25,ay,medium,,,,,,,,
ann_byx_2025_09_28_17_35_43_0195,byx,2025_09_28_17_35_43,figures/byx__2025_09_28_17_35_43__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_35_43__00105,old_v400_context_trigger_idx,553.6,552.4,555.035,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_35_43_0196,byx,2025_09_28_17_35_43,figures/byx__2025_09_28_17_35_43__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_35_43__00087,raw_vehicle_dynamic_onset,554.765,554.765,555.6800000000001,ay,weak,,,,,,,,
ann_byx_2025_09_28_17_35_43_0197,byx,2025_09_28_17_35_43,figures/byx__2025_09_28_17_35_43__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_35_43__00088,raw_vehicle_dynamic_onset,568.39,568.39,568.58,ay,weak,,,,,,,,
ann_byx_2025_09_28_17_35_43_0198,byx,2025_09_28_17_35_43,figures/byx__2025_09_28_17_35_43__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_35_43__00089,raw_vehicle_dynamic_onset,569.045,569.045,573.815,ay,medium,,,,,,,,
ann_byx_2025_09_28_17_35_43_0199,byx,2025_09_28_17_35_43,figures/byx__2025_09_28_17_35_43__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_35_43__00106,old_v400_context_trigger_idx,571.585,570.96,572.51,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_35_43_0200,byx,2025_09_28_17_35_43,figures/byx__2025_09_28_17_35_43__vehicle_timeline.png,raw_road_curvature_onset__byx__2025_09_28_17_35_43__00005,raw_road_curvature_onset,572.035,572.035,581.75,curve_left_or_positive,extreme,,,,,,,,
ann_byx_2025_09_28_17_35_43_0201,byx,2025_09_28_17_35_43,figures/byx__2025_09_28_17_35_43__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_35_43__00090,raw_vehicle_dynamic_onset,574.6850000000001,574.6850000000001,585.865,steer_rate,extreme,,,,,,,,
ann_byx_2025_09_28_17_35_43_0202,byx,2025_09_28_17_35_43,figures/byx__2025_09_28_17_35_43__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_35_43__00107,old_v400_context_trigger_idx,578.71,578.065,580.51,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_35_43_0203,byx,2025_09_28_17_35_43,figures/byx__2025_09_28_17_35_43__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_35_43__00108,old_v400_context_trigger_idx,581.66,580.46,583.46,context_residual,extreme_active,,,,,,,,
ann_byx_2025_09_28_17_35_43_0204,byx,2025_09_28_17_35_43,figures/byx__2025_09_28_17_35_43__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_35_43__00109,old_v400_context_trigger_idx,585.12,584.75,585.855,context_residual,strong_active,,,,,,,,
custom_byx_2025_09_28_17_35_43_01,byx,2025_09_28_17_35_43,figures/byx__2025_09_28_17_35_43__vehicle_timeline.png,,manual_new,,,,,,,,,,,,,如果图上还有候选之外的事件，可以填这一行
custom_byx_2025_09_28_17_35_43_02,byx,2025_09_28_17_35_43,figures/byx__2025_09_28_17_35_43__vehicle_timeline.png,,manual_new,,,,,,,,,,,,,如果图上还有候选之外的事件，可以填这一行
custom_byx_2025_09_28_17_35_43_03,byx,2025_09_28_17_35_43,figures/byx__2025_09_28_17_35_43__vehicle_timeline.png,,manual_new,,,,,,,,,,,,,如果图上还有候选之外的事件，可以填这一行
custom_byx_2025_09_28_17_35_43_04,byx,2025_09_28_17_35_43,figures/byx__2025_09_28_17_35_43__vehicle_timeline.png,,manual_new,,,,,,,,,,,,,如果图上还有候选之外的事件，可以填这一行
custom_byx_2025_09_28_17_35_43_05,byx,2025_09_28_17_35_43,figures/byx__2025_09_28_17_35_43__vehicle_timeline.png,,manual_new,,,,,,,,,,,,,如果图上还有候选之外的事件，可以填这一行
ann_byx_2025_09_28_17_46_00_0001,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00001,raw_vehicle_dynamic_onset,0.26,0.26,1.1,steer_rate,extreme,,,,,,,,
ann_byx_2025_09_28_17_46_00_0002,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00002,raw_vehicle_dynamic_onset,3.585,3.585,3.88,steer_rate,strong,,,,,,,,
ann_byx_2025_09_28_17_46_00_0003,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00003,raw_vehicle_dynamic_onset,6.08,6.08,6.365,steer_rate,strong,,,,,,,,
ann_byx_2025_09_28_17_46_00_0004,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00004,raw_vehicle_dynamic_onset,7.995,7.995,8.375,steer_rate,medium,,,,,,,,
ann_byx_2025_09_28_17_46_00_0005,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00005,raw_vehicle_dynamic_onset,12.735,12.735,13.13,steer_rate,medium,,,,,,,,
ann_byx_2025_09_28_17_46_00_0006,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00001,old_v400_context_trigger_idx,12.87,12.32,14.67,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0007,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00006,raw_vehicle_dynamic_onset,14.94,14.94,16.31,steer_rate,medium,,,,,,,,
ann_byx_2025_09_28_17_46_00_0008,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00002,old_v400_context_trigger_idx,15.345,14.145,17.145,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0009,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00007,raw_vehicle_dynamic_onset,17.265,17.265,18.52,steer_rate,medium,,,,,,,,
ann_byx_2025_09_28_17_46_00_0010,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00008,raw_vehicle_dynamic_onset,19.035,19.035,19.215,steer_rate,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0011,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00003,old_v400_context_trigger_idx,30.53,29.33,31.03,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0012,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00009,raw_vehicle_dynamic_onset,49.145,49.145,50.56,steer_rate,medium,,,,,,,,
ann_byx_2025_09_28_17_46_00_0013,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00004,old_v400_context_trigger_idx,49.155,47.955,50.81,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0014,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00005,old_v400_context_trigger_idx,51.235,50.79,53.035,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0015,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00010,raw_vehicle_dynamic_onset,51.315,51.315,63.27,ay,extreme,,,,,,,,
ann_byx_2025_09_28_17_46_00_0016,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00006,old_v400_context_trigger_idx,54.395,53.195,56.195,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0017,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00007,old_v400_context_trigger_idx,57.65,57.015,59.45,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0018,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00008,old_v400_context_trigger_idx,59.56,58.36,61.125,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0019,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00009,old_v400_context_trigger_idx,62.54,61.97,64.34,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0020,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00011,raw_vehicle_dynamic_onset,67.74,67.74,69.71000000000001,ay,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0021,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00012,raw_vehicle_dynamic_onset,70.68,70.68,77.7,ay,extreme,,,,,,,,
ann_byx_2025_09_28_17_46_00_0022,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00010,old_v400_context_trigger_idx,70.875,69.675,72.675,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0023,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00011,old_v400_context_trigger_idx,76.09,75.715,77.89,context_residual,medium_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0024,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00012,old_v400_context_trigger_idx,79.655,78.985,81.195,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0025,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00013,raw_vehicle_dynamic_onset,81.635,81.635,82.11,ay,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0026,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00014,raw_vehicle_dynamic_onset,84.06,84.06,85.165,ay,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0027,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00015,raw_vehicle_dynamic_onset,85.59,85.59,85.75,steer_rate,medium,,,,,,,,
ann_byx_2025_09_28_17_46_00_0028,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00013,old_v400_context_trigger_idx,90.53,89.725,92.33,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0029,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00016,raw_vehicle_dynamic_onset,90.925,90.925,92.175,steer_rate,strong,,,,,,,,
ann_byx_2025_09_28_17_46_00_0030,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00014,old_v400_context_trigger_idx,94.525,94.155,95.285,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0031,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00017,raw_vehicle_dynamic_onset,95.45,95.45,103.515,steer_rate,extreme,,,,,,,,
ann_byx_2025_09_28_17_46_00_0032,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00015,old_v400_context_trigger_idx,95.475,95.12,97.275,context_residual,extreme_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0033,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00016,old_v400_context_trigger_idx,99.645,98.445,101.445,context_residual,extreme_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0034,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00017,old_v400_context_trigger_idx,101.46,100.26,103.26,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0035,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00018,raw_vehicle_dynamic_onset,104.925,104.925,108.305,ay,extreme,,,,,,,,
ann_byx_2025_09_28_17_46_00_0036,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00018,old_v400_context_trigger_idx,104.94,103.74,106.74,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0037,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00019,old_v400_context_trigger_idx,107.91,106.71,109.33,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0038,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00020,old_v400_context_trigger_idx,111.565,111.11,112.98,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0039,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00021,old_v400_context_trigger_idx,116.725,116.095,118.27,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0040,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00019,raw_vehicle_dynamic_onset,116.82,116.82,117.105,steer_rate,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0041,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00020,raw_vehicle_dynamic_onset,119.605,119.605,121.58,steer_rate,medium,,,,,,,,
ann_byx_2025_09_28_17_46_00_0042,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00022,old_v400_context_trigger_idx,120.385,119.185,122.04,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0043,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00021,raw_vehicle_dynamic_onset,122.685,122.685,123.06,ay,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0044,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00022,raw_vehicle_dynamic_onset,125.125,125.125,126.46,ay,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0045,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00023,raw_vehicle_dynamic_onset,134.78,134.78,163.255,steer_rate,extreme,,,,,,,,
ann_byx_2025_09_28_17_46_00_0046,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00023,old_v400_context_trigger_idx,134.85,134.4,136.65,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0047,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00024,old_v400_context_trigger_idx,138.23,137.465,140.03,context_residual,extreme_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0048,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_road_curvature_onset__byx__2025_09_28_17_46_00__00001,raw_road_curvature_onset,138.54,138.54,157.43,curve_left_or_positive,extreme,,,,,,,,
ann_byx_2025_09_28_17_46_00_0049,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00025,old_v400_context_trigger_idx,141.605,140.405,143.405,context_residual,extreme_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0050,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00026,old_v400_context_trigger_idx,143.525,142.325,145.325,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0051,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00027,old_v400_context_trigger_idx,145.34,144.14,147.14,context_residual,extreme_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0052,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00028,old_v400_context_trigger_idx,154.135,152.935,155.935,context_residual,medium_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0053,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00029,old_v400_context_trigger_idx,158.4,157.2,160.2,context_residual,medium_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0054,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00030,old_v400_context_trigger_idx,162.085,160.885,163.51,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0055,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00031,old_v400_context_trigger_idx,170.05,168.85,171.85,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0056,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00024,raw_vehicle_dynamic_onset,170.74,170.74,180.165,steer_rate,extreme,,,,,,,,
ann_byx_2025_09_28_17_46_00_0057,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00032,old_v400_context_trigger_idx,173.015,171.815,174.815,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0058,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00033,old_v400_context_trigger_idx,175.195,173.995,176.995,context_residual,medium_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0059,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00034,old_v400_context_trigger_idx,177.465,176.265,179.23,context_residual,medium_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0060,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00025,raw_vehicle_dynamic_onset,180.83,180.83,182.585,ay,strong,,,,,,,,
ann_byx_2025_09_28_17_46_00_0061,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00035,old_v400_context_trigger_idx,180.855,179.655,182.655,context_residual,medium_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0062,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00026,raw_vehicle_dynamic_onset,185.2,185.2,186.04,ay,medium,,,,,,,,
ann_byx_2025_09_28_17_46_00_0063,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00027,raw_vehicle_dynamic_onset,198.8,198.8,199.755,ay,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0064,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00036,old_v400_context_trigger_idx,201.715,201.39,203.515,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0065,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00028,raw_vehicle_dynamic_onset,201.745,201.745,204.71,steer_rate,extreme,,,,,,,,
ann_byx_2025_09_28_17_46_00_0066,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00029,raw_vehicle_dynamic_onset,205.955,205.955,206.595,ay,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0067,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00030,raw_vehicle_dynamic_onset,215.15,215.15,219.43,steer_rate,extreme,,,,,,,,
ann_byx_2025_09_28_17_46_00_0068,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00037,old_v400_context_trigger_idx,215.21,214.31,217.01,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0069,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00038,old_v400_context_trigger_idx,217.705,216.505,219.505,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0070,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00031,raw_vehicle_dynamic_onset,220.375,220.375,223.86,ay,medium,,,,,,,,
ann_byx_2025_09_28_17_46_00_0071,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00039,old_v400_context_trigger_idx,220.525,219.71,222.325,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0072,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00032,raw_vehicle_dynamic_onset,224.715,224.715,227.155,ay,medium,,,,,,,,
ann_byx_2025_09_28_17_46_00_0073,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00040,old_v400_context_trigger_idx,226.765,225.565,228.565,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0074,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00033,raw_vehicle_dynamic_onset,227.51,227.51,228.13,steer_rate,medium,,,,,,,,
ann_byx_2025_09_28_17_46_00_0075,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00034,raw_vehicle_dynamic_onset,230.9,230.9,231.055,steer_rate,medium,,,,,,,,
ann_byx_2025_09_28_17_46_00_0076,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00041,old_v400_context_trigger_idx,230.93,229.73,231.72,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0077,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00035,raw_vehicle_dynamic_onset,233.595,233.595,234.87,steer_rate,medium,,,,,,,,
ann_byx_2025_09_28_17_46_00_0078,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00042,old_v400_context_trigger_idx,233.605,233.25,235.235,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0079,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00043,old_v400_context_trigger_idx,236.59,235.57,238.39,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0080,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00036,raw_vehicle_dynamic_onset,241.095,241.095,241.425,steer_rate,strong,,,,,,,,
ann_byx_2025_09_28_17_46_00_0081,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00044,old_v400_context_trigger_idx,241.11,240.28,242.51,context_residual,weak,,,,,,,,
