event_uid,subject,session_stamp,default_split,session_level_split,subject_level_split,event_type,event_level,road_type_anchor,road_design_risk_class,event_end_rel_s,event_duration_s,peak2_abs,peak2_time_s,tail2_abs,tail2_over_peak,peak2_near_end,tail2_unsettled,label2_response_unsettled,event_exceeds_2s_label,peak3_abs,peak3_time_s,tail3_abs,tail3_over_peak,peak3_near_end,tail3_unsettled,label3_response_unsettled,event_exceeds_3s_label,post2_range_abs,post2_change_from_2s_abs,post2_substantial_change,peak_after_2s_in_3s_label,peak_gain_after_2s_abs,peak_gain_after_2s_ratio,old_2s_may_miss_future_peak,old_2s_may_miss_future_change,label_window_2s_needs_review,label3_still_needs_review,recommended_window_policy,recurrence_rank,primary_attribution,mean_sample_rmse,vehicle_only_structure_gap,label_window_may_be_short,consensus_reversal_failure,figure_png,top_recurrent_bad_event,response_task_class,response_task_track,include_instant2s_core_candidate,include_response3s_candidate,include_response3s_strict_core,requires_manual_window_or_anchor_review,requires_long_event_split_review,recommended_training_action,response_task_class_cn,do_not_claim_complete_response_without_review,stage3_main_recommendation_cn
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000361280,zx,2025_09_27_17_45_11,val,val,val,instability_ay_roll,extreme_active,straight,design_regular_road,369.82,8.54,1.652127027511597,1.5,0.1598719954490661,0.0967673748972331,False,False,False,True,1.652127027511597,1.5,0.0329857468605041,0.0199656238964788,False,False,False,True,0.5726432800292969,0.4457570314407348,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False,switch_to_3s_continuing_response_core,B_response3s_core_candidate,False,True,True,False,False,prefer 3s response-coverage label; rerun vehicle-only baseline before model escalation,2秒后仍有明显变化，优先转为3秒响应覆盖候选,False,优先转入3秒响应覆盖候选，重跑车辆-only基线后再决定是否继续。
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000385440,zx,2025_09_27_17_45_11,val,val,val,instability_ay_roll,strong_active,straight,design_regular_road,396.545,11.105,0.8616700172424316,1.840000033378601,0.7979649901390076,0.9260679542880036,True,True,True,True,1.0835009813308716,2.970000028610229,1.082977056503296,0.9995164519122705,True,True,True,True,0.3176499605178833,0.285535991191864,True,True,0.2218309640884399,0.2047353605678911,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000445945,zx,2025_09_27_17_45_11,val,val,val,instability_ay_roll,medium_active,straight,design_regular_road,446.93,0.985,0.7291979789733887,2.0,0.7291979789733887,1.0,True,True,True,True,0.8237950205802917,2.180000066757202,0.6606069803237915,0.8019069839223494,False,True,True,True,0.1631880402565002,0.094597041606903,False,True,0.094597041606903,0.1148308004341513,True,False,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000449820,zx,2025_09_27_17_45_11,val,val,val,instability_ay_roll,extreme_active,straight,design_regular_road,463.715,13.895,1.1838561296463013,1.3650000095367432,0.7951721549034119,0.6716797210324739,False,True,True,True,1.1838561296463013,1.3650000095367432,0.3127628564834595,0.2641899202539949,False,False,False,True,1.1684980392456057,1.1079350113868711,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False,switch_to_3s_continuing_response_core,B_response3s_core_candidate,False,True,True,False,False,prefer 3s response-coverage label; rerun vehicle-only baseline before model escalation,2秒后仍有明显变化，优先转为3秒响应覆盖候选,False,优先转入3秒响应覆盖候选，重跑车辆-only基线后再决定是否继续。
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000469100,zx,2025_09_27_17_45_11,val,val,val,instability_ay_roll,instability_extreme,design_high_risk_surface,design_high_risk_surface,489.73,20.63,0.1858800649642944,1.809999942779541,0.1513199806213379,0.8140732070994533,True,False,True,True,0.1858800649642944,1.809999942779541,0.1509701013565063,0.8121909220631384,False,False,False,True,0.0041899681091308,0.0041899681091308,False,False,0.0,0.0,False,False,True,False,review_2s_tail_or_anchor,,,,,,,,False,manual_2s_tail_or_anchor_review,C_manual_2s_anchor_or_tail_review,False,True,False,True,False,review anchor/tail before using as core sample,2秒尾段或锚点需复核，暂不进核心训练,True,先复核锚点或尾段，不进入核心训练结论。
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000508355,zx,2025_09_27_17_45_11,val,val,val,instability_ay_roll,strong_active,straight,design_high_risk_surface,521.075,12.72,0.8389801979064941,0.3350000083446502,0.2426037937402725,0.2891651010901584,False,False,False,True,1.0115958452224731,2.924999952316284,1.011421799659729,0.99982794950813,True,True,True,True,0.7689920514822006,0.7689920514822006,True,True,0.172615647315979,0.1706369674521714,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000524690,zx,2025_09_27_17_45_11,val,val,val,instability_ay_roll,weak,curve,design_high_risk_surface,570.47,45.78,0.4948009848594665,0.7250000238418579,0.0567232966423034,0.1146386090124982,False,False,False,True,0.4948009848594665,0.7250000238418579,0.2417280077934265,0.4885358258979256,False,True,True,True,0.2858847379684448,0.2858847379684448,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000588795,zx,2025_09_27_17_45_11,val,val,val,instability_ay_roll,strong_active,curve,design_high_risk_surface,602.53,13.735,0.7501430511474609,1.0449999570846558,0.5152220726013184,0.6868317607064489,False,True,True,True,0.7501430511474609,1.0449999570846558,0.2885039448738098,0.3845985701427187,False,True,True,True,1.0241559147834778,0.8037260174751282,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__zx__2025_09_27_17_56_42__000080875,zx,2025_09_27_17_56_42,train,train,val,instability_ay_roll,strong_active,straight,design_regular_road,95.205,14.33,1.4098749160766602,1.919999957084656,1.3585638999938965,0.9636059798655404,True,True,True,True,1.4098749160766602,1.919999957084656,0.0033159852027893,0.0023519712032446,False,False,False,True,1.522624909877777,1.522624909877777,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False,switch_to_3s_continuing_response_core,B_response3s_core_candidate,False,True,True,False,False,prefer 3s response-coverage label; rerun vehicle-only baseline before model escalation,2秒后仍有明显变化，优先转为3秒响应覆盖候选,False,优先转入3秒响应覆盖候选，重跑车辆-only基线后再决定是否继续。
vehicle_instability_allraw__zx__2025_09_27_17_56_42__000108650,zx,2025_09_27_17_56_42,train,train,val,instability_ay_roll,strong_active,straight,design_regular_road,120.91,12.26,0.8459609746932983,1.9900000095367432,0.8459609746932983,1.0,True,True,True,True,0.9222320318222046,2.2850000858306885,0.272271990776062,0.2952315484402442,False,False,False,True,0.6499600410461426,0.5736889839172363,True,True,0.0762710571289062,0.0827026762215199,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False,switch_to_3s_continuing_response_core,B_response3s_core_candidate,False,True,True,False,False,prefer 3s response-coverage label; rerun vehicle-only baseline before model escalation,2秒后仍有明显变化，优先转为3秒响应覆盖候选,False,优先转入3秒响应覆盖候选，重跑车辆-only基线后再决定是否继续。
vehicle_instability_allraw__zx__2025_09_27_17_56_42__000149270,zx,2025_09_27_17_56_42,train,train,val,instability_ay_roll,extreme_active,curve,design_curve_context,162.295,13.025,1.9059009552001955,2.0,1.9059009552001955,1.0,True,True,True,True,2.366670846939087,2.2699999809265137,1.2690309286117554,0.5362093044130093,False,True,True,True,1.0976399183273315,0.6368700265884399,True,True,0.4607698917388916,0.1946911596662562,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000020450,zx,2025_09_27_18_00_08,test,test,val,instability_ay_roll,strong_active,straight,design_regular_road,21.845,1.395,1.124341607093811,0.6399999856948853,0.0452054440975189,0.0402061471462979,False,False,False,True,1.124341607093811,0.6399999856948853,0.1425954103469848,0.1268256991000843,False,False,False,True,0.0982619822025299,0.0982619822025299,False,False,0.0,0.0,False,False,False,False,two_second_label_probably_ok,,,,,,,,False,instant2s_core_clean,A_instant2s_core_and_3s_ok,True,True,True,False,False,can_use_for_instant2s_core; also safe as 3s simple-response candidate,2秒即时响应核心样本，2秒和3秒标签都相对稳定,False,可作为2秒即时响应核心候选，也可进入简单3秒响应候选。
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000050245,zx,2025_09_27_18_00_08,test,test,val,instability_ay_roll,strong_active,straight,design_regular_road,56.93,6.685,0.6377439498901367,1.995000004768372,0.6377439498901367,1.0,True,True,True,True,1.2568119764328003,2.6600000858306885,0.9431760311126708,0.7504511802868716,True,True,True,True,0.6190680265426636,0.6190680265426636,True,True,0.6190680265426636,0.4925701203928367,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000066065,zx,2025_09_27_18_00_08,test,test,val,instability_ay_roll,strong_active,straight,design_regular_road,92.745,26.68,0.5452409982681274,1.2000000476837158,0.4117229878902435,0.755121110110973,False,True,True,True,0.6527529954910278,2.8299999237060547,0.5478590130805969,0.839305245422083,True,True,True,True,0.2410300076007843,0.2410300076007843,False,True,0.1075119972229003,0.1647054827255528,True,False,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000119290,zx,2025_09_27_18_00_08,test,test,val,instability_ay_roll,extreme_active,straight,design_curve_context,137.51,18.22,0.1460843384265899,1.100000023841858,0.0029678344726562,0.0203158976836359,False,False,False,True,0.3344046473503113,3.0,0.3344046473503113,1.0,True,True,True,True,0.3373724818229675,0.3373724818229675,True,True,0.1883203089237213,0.5631509921165754,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000149680,zx,2025_09_27_18_00_08,test,test,val,instability_ay_roll,extreme_active,curve,design_curve_context,161.33,11.65,1.0152596235275269,1.815000057220459,1.0147366523742676,0.999484889242968,True,True,True,True,1.016481637954712,2.180000066757202,0.0883133113384246,0.0868813641495011,False,False,False,True,1.1047949492931366,1.1030499637126925,True,True,0.001222014427185,0.00120220019876,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False,switch_to_3s_continuing_response_core,B_response3s_core_candidate,False,True,True,False,False,prefer 3s response-coverage label; rerun vehicle-only baseline before model escalation,2秒后仍有明显变化，优先转为3秒响应覆盖候选,False,优先转入3秒响应覆盖候选，重跑车辆-only基线后再决定是否继续。
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000173505,zx,2025_09_27_18_00_08,test,test,val,instability_ay_roll,strong_active,curve,design_curve_context,176.785,3.28,1.1810654401779177,1.2100000381469729,0.7417654395103455,0.6280477052978578,False,True,True,True,1.1810654401779177,1.2100000381469729,0.3131124675273895,0.2651101766894659,False,False,False,True,0.4358089864253998,0.4286529719829559,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False,switch_to_3s_continuing_response_core,B_response3s_core_candidate,False,True,True,False,False,prefer 3s response-coverage label; rerun vehicle-only baseline before model escalation,2秒后仍有明显变化，优先转为3秒响应覆盖候选,False,优先转入3秒响应覆盖候选，重跑车辆-only基线后再决定是否继续。
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000195680,zx,2025_09_27_18_00_08,test,test,val,instability_ay_roll,extreme_active,curve,design_curve_context,206.29,10.61,1.3625800609588623,1.25,0.7475243806838989,0.5486095108113191,False,True,True,True,1.3625800609588623,1.25,0.6633989810943604,0.4868697261190798,False,True,True,True,0.1596980094909668,0.0841253995895385,False,False,0.0,0.0,False,False,True,True,review_continuous_event_or_longer_than_3s,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000256360,zx,2025_09_27_18_00_08,test,test,val,instability_ay_roll,strong_active,curve,design_curve_context,266.965,10.605,0.6773619651794434,1.4900000095367432,0.6272720098495483,0.9260514202083588,False,True,True,True,0.8234430551528931,3.0,0.8234430551528931,1.0,True,True,True,True,1.4589180946350098,1.4507150650024414,True,True,0.1460810899734497,0.1774027834217705,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000313580,zx,2025_09_27_18_00_08,test,test,val,instability_ay_roll,strong_active,curve,design_curve_context,315.3,1.72,0.980529010295868,0.8999999761581421,0.3801330029964447,0.3876815463947795,False,True,True,True,0.980529010295868,0.8999999761581421,0.2087411880493164,0.2128862949055736,False,False,False,True,0.1719148159027099,0.1713918149471283,False,False,0.0,0.0,False,False,True,False,review_2s_tail_or_anchor,,,,,,,,False,manual_2s_tail_or_anchor_review,C_manual_2s_anchor_or_tail_review,False,True,False,True,False,review anchor/tail before using as core sample,2秒尾段或锚点需复核，暂不进核心训练,True,先复核锚点或尾段，不进入核心训练结论。
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000320360,zx,2025_09_27_18_00_08,test,test,val,instability_ay_roll,strong_active,curve,design_curve_context,338.14,17.78,0.635125994682312,0.7149999737739563,0.1230450123548507,0.1937332330672396,False,False,False,True,0.635125994682312,0.7149999737739563,0.3022906184196472,0.4759537807468453,False,True,True,True,0.2331763058900833,0.2331763058900833,False,False,0.0,0.0,False,False,False,True,review_continuous_event_or_longer_than_3s,,,,,,,,False,instant2s_ok_but_long_event_context,A_instant2s_only_with_long_event_flag,True,False,False,True,False,can_use_for_2s_instant_response; do not use as complete-response claim without review,2秒即时响应可用，但完整响应/长事件仍需复核,True,可作为2秒即时响应候选，但完整响应需要长事件复核。
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000353905,zx,2025_09_27_18_00_08,test,test,val,instability_ay_roll,strong_active,curve,design_curve_context,373.74,19.835,0.7283228635787964,0.8450000286102295,0.3970621228218078,0.5451732228626517,False,True,True,True,0.7283228635787964,0.8450000286102295,0.0842999219894409,0.1157452638177692,False,False,False,True,0.4813620448112488,0.4813620448112488,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False,switch_to_3s_continuing_response_core,B_response3s_core_candidate,False,True,True,False,False,prefer 3s response-coverage label; rerun vehicle-only baseline before model escalation,2秒后仍有明显变化，优先转为3秒响应覆盖候选,False,优先转入3秒响应覆盖候选，重跑车辆-only基线后再决定是否继续。
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000025310,zx,2025_09_27_18_07_01,train,train,val,instability_ay_roll,strong_active,straight,design_regular_road,45.035,19.725,0.3132860660552978,0.3700000047683716,0.3036866784095764,0.9693590341677468,False,True,True,True,0.8189076781272888,3.0,0.8189076781272888,1.0,True,True,True,True,0.530928909778595,0.5152209997177124,True,True,0.505621612071991,0.6174342060490469,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000048255,zx,2025_09_27_18_07_01,train,train,val,instability_ay_roll,strong_active,straight,design_regular_road,66.065,17.81,1.1325459480285645,0.7049999833106995,0.6098158359527588,0.5384468833377332,False,True,True,True,1.1325459480285645,0.7049999833106995,0.2485349178314209,0.2194479775977729,False,False,False,True,0.73129091411829,0.73129091411829,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False,switch_to_3s_continuing_response_core,B_response3s_core_candidate,False,True,True,False,False,prefer 3s response-coverage label; rerun vehicle-only baseline before model escalation,2秒后仍有明显变化，优先转为3秒响应覆盖候选,False,优先转入3秒响应覆盖候选，重跑车辆-only基线后再决定是否继续。
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000071310,zx,2025_09_27_18_07_01,train,train,val,instability_ay_roll,extreme_active,straight,design_regular_road,79.665,8.355,1.2918932437896729,2.0,1.2918932437896729,1.0,True,True,True,True,1.6484609842300415,2.244999885559082,0.0984385907649993,0.0597154507790657,False,False,False,True,1.746899574995041,1.3903318345546722,True,True,0.3565677404403686,0.2163034150346684,True,True,True,False,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False,switch_to_3s_late_peak_core,B_response3s_core_candidate,False,True,True,False,False,prefer 3s response-coverage label; rerun vehicle-only baseline before model escalation,2秒漏掉后续峰值，优先转为3秒响应覆盖候选,False,优先转入3秒响应覆盖候选，重跑车辆-only基线后再决定是否继续。
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000087885,zx,2025_09_27_18_07_01,train,train,val,instability_ay_roll,instability_extreme,design_regular_road,design_regular_road,110.2,22.315,0.0375199317932128,1.9900000095367432,0.0375199317932128,1.0,True,False,True,True,0.0788898468017578,2.309999942779541,0.0780198574066162,0.988972099320616,False,False,False,True,0.0413699150085449,0.0413699150085449,False,True,0.0413699150085449,0.5244010057783902,False,False,True,False,review_2s_tail_or_anchor,,,,,,,,False,manual_2s_tail_or_anchor_review,C_manual_2s_anchor_or_tail_review,False,True,False,True,False,review anchor/tail before using as core sample,2秒尾段或锚点需复核，暂不进核心训练,True,先复核锚点或尾段，不进入核心训练结论。
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000123135,zx,2025_09_27_18_07_01,train,train,val,instability_ay_roll,extreme_active,straight,design_regular_road,142.245,19.11,0.2504540085792541,1.995000004768372,0.2504540085792541,1.0,True,True,True,True,0.8203043937683105,3.0,0.8203043937683105,1.0,True,True,True,True,0.5698503851890564,0.5698503851890564,True,True,0.5698503851890564,0.6946816200401906,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000149280,zx,2025_09_27_18_07_01,train,train,val,instability_ay_roll,extreme_active,straight,design_curve_context,154.73,5.45,0.117460012435913,1.995000004768372,0.117460012435913,1.0,True,False,True,True,0.2605800628662109,2.8350000381469727,0.2600598335266113,0.9980035719775434,True,True,True,True,0.1431200504302978,0.1431200504302978,False,True,0.1431200504302978,0.5492363800057093,False,False,True,True,review_continuous_event_or_longer_than_3s,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000193555,zx,2025_09_27_18_07_01,train,train,val,instability_ay_roll,extreme_active,straight,design_curve_context,215.055,21.5,1.5716689825057983,2.0,1.5716689825057983,1.0,True,True,True,True,1.5779489278793335,2.375,1.499759078025818,0.9504484280371496,False,True,True,True,0.0781898498535156,0.0719099044799804,False,True,0.0062799453735351,0.0039798153556053,False,False,True,True,review_continuous_event_or_longer_than_3s,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000223290,zx,2025_09_27_18_07_01,train,train,val,instability_ay_roll,strong_active,straight,design_regular_road,235.47,12.18,1.6945359706878662,1.3450000286102295,0.350286990404129,0.2067155825921691,False,False,False,True,1.6945359706878662,1.3450000286102295,1.2707747220993042,0.7499249022040271,False,True,True,True,1.6210617125034332,1.6210617125034332,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000251385,zx,2025_09_27_18_07_01,train,train,val,instability_ay_roll,extreme_active,straight,design_regular_road,257.54,6.155,0.4408706128597259,2.0,0.4408706128597259,1.0,True,True,True,True,1.22871196269989,3.0,1.22871196269989,1.0,True,True,True,True,0.7878413498401642,0.7878413498401642,True,True,0.7878413498401642,0.6411928700596468,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000277150,zx,2025_09_27_18_07_01,train,train,val,instability_ay_roll,extreme_active,straight,design_special_event_segment,288.345,11.195,1.5327439308166504,1.5950000286102295,1.0571439266204834,0.689706809706455,False,True,True,True,1.5327439308166504,1.5950000286102295,1.324705958366394,0.864270888132362,False,True,True,True,2.438570022583008,2.438570022583008,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000323585,zx,2025_09_27_18_07_01,train,train,val,instability_ay_roll,strong_active,curve,design_regular_road,338.595,15.01,0.6031860113143921,0.8799999952316284,0.5454157590866089,0.9042248143290044,False,True,True,True,0.6031860113143921,0.8799999952316284,0.4845040142536163,0.8032414631066164,False,True,True,True,0.1429427564144134,0.1429427564144134,False,False,0.0,0.0,False,False,True,True,review_continuous_event_or_longer_than_3s,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000342080,zx,2025_09_27_18_07_01,train,train,val,instability_ay_only,instability_medium,design_curve_context,design_curve_context,343.16,1.08,0.2672100067138672,1.7450000047683716,0.2616249918937683,0.9790987811841964,False,True,True,True,0.2672100067138672,1.7450000047683716,0.2527239918708801,0.9457879028516364,False,True,True,True,0.0249579846858978,0.0249579846858978,False,False,0.0,0.0,False,False,True,True,review_continuous_event_or_longer_than_3s,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000353295,zx,2025_09_27_18_07_01,train,train,val,instability_ay_roll,extreme_active,straight,design_curve_context,367.935,14.64,1.505349040031433,1.995000004768372,1.505349040031433,1.0,True,True,True,True,1.5060490369796753,2.025000095367432,0.664452314376831,0.441189030411231,False,True,True,True,2.1705013513565063,2.169801354408264,True,True,0.0006999969482421,0.0004647902764481,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000376460,zx,2025_09_27_18_07_01,train,train,val,instability_ay_roll,instability_extreme,design_curve_context,design_curve_context,384.11,7.65,0.0083799362182617,1.475000023841858,0.0083799362182617,1.0,False,False,False,True,0.0083799362182617,1.475000023841858,0.00819993019104,0.9785194036645044,False,False,False,True,0.000349998474121,0.000349998474121,False,False,0.0,0.0,False,False,False,False,two_second_label_probably_ok,,,,,,,,False,instant2s_core_clean,A_instant2s_core_and_3s_ok,True,True,True,False,False,can_use_for_instant2s_core; also safe as 3s simple-response candidate,2秒即时响应核心样本，2秒和3秒标签都相对稳定,False,可作为2秒即时响应核心候选，也可进入简单3秒响应候选。
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000387335,zx,2025_09_27_18_07_01,train,train,val,instability_ay_roll,extreme_active,straight,design_curve_context,421.38,34.045,0.1570799350738525,2.0,0.1570799350738525,1.0,True,False,True,True,2.353225946426392,2.664999961853028,2.3047049045562744,0.9793810526593074,True,True,True,True,2.196146011352539,2.196146011352539,True,True,2.196146011352539,0.933249106269462,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
